batch,file,hit_term,hit_pos,window_len,has_seam_or_burst,whitespace_ratio,order_anomaly,proactive_event_tracker,triald,TRILogEvent,ABTest,variant,bucket
24000-26999,part3.zip:part3.txt,削除,1848324,60002,False,0.0843,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,1848338,60002,False,0.0843,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1848348,60002,False,0.0844,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1850085,60002,False,0.0844,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850113,60002,False,0.0843,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1850136,60003,False,0.0843,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1850191,60002,False,0.0842,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1850194,60003,False,0.0842,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1850202,60002,False,0.0842,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,位置情報,1850290,60004,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850367,60002,False,0.0841,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850425,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850482,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1850629,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850675,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850729,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1850760,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850767,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1850776,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,位置情報,1850804,60004,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850813,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,位置情報,1850827,60004,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850860,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850910,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1850972,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1851031,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1851041,60003,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1851250,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1851255,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,1851292,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1851308,60002,False,0.0841,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1851317,60002,False,0.0841,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1851353,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1851389,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1851413,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1851460,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1852485,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1852717,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1852753,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,位置情報,1852911,60004,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1853343,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,1853478,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1853484,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1853527,60002,False,0.0841,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,追跡,1853530,60002,False,0.0841,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1853576,60002,False,0.084,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1855259,60003,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1855296,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1855320,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,復元,1855351,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1855569,60003,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1855603,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1855825,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1855861,60002,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1855876,60003,False,0.0839,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1855990,60002,False,0.0838,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1857619,60003,False,0.085,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1857885,60002,False,0.0863,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1858133,60003,False,0.0865,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1858219,60002,False,0.0865,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1861107,60002,False,0.0864,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1861328,60003,False,0.0864,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1861353,60003,False,0.0864,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1861499,60003,False,0.0863,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1861643,60003,False,0.0862,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,1861665,60004,False,0.0862,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1861821,60003,False,0.0861,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1861833,60002,False,0.0861,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1861863,60002,False,0.086,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1861922,60002,False,0.086,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,1863959,60002,False,0.086,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1864046,60003,False,0.0862,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1864179,60002,False,0.0863,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1866766,60003,False,0.0859,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1867014,60003,False,0.0859,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1867046,60003,False,0.0859,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1867267,60003,False,0.0859,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1868269,60002,False,0.0858,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,1868507,60002,False,0.0858,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1868526,60003,False,0.0857,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1868637,60003,False,0.0858,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,同期,1868657,60002,False,0.0858,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,1869227,60002,False,0.0858,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1871937,60003,False,0.0857,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1871963,60003,False,0.0857,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1871984,60003,False,0.0857,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1872075,60003,False,0.0857,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1872103,60002,False,0.0856,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1872125,60002,False,0.0856,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,検証,1872264,60002,False,0.0857,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1872475,60002,False,0.0856,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1872543,60002,False,0.0856,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,1872548,60002,False,0.0855,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1872601,60003,False,0.0856,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1872637,60002,False,0.0856,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1874311,60002,False,0.0853,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1874599,60002,False,0.0855,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1874679,60002,False,0.0855,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1874946,60002,False,0.0853,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1875213,60002,False,0.0853,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1875222,60003,False,0.0853,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1875545,60002,False,0.0851,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1875549,60002,False,0.0851,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1875630,60002,False,0.085,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1875711,60002,False,0.085,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1877731,60002,False,0.0849,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1878041,60002,False,0.0847,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1878083,60002,False,0.0847,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1878173,60002,False,0.0846,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1878404,60002,False,0.0844,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1878469,60002,False,0.0844,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1878485,60002,False,0.0845,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1878564,60002,False,0.0844,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1878691,60002,False,0.0844,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1882815,60002,False,0.0831,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1883180,60002,False,0.0829,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1883219,60003,False,0.0828,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1883321,60002,False,0.0827,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1883354,60003,False,0.0827,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1883396,60002,False,0.0826,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1883440,60002,False,0.0825,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1883640,60002,False,0.0827,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1883759,60002,False,0.0827,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,1883761,60002,False,0.0827,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1887279,60002,False,0.082,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1887451,60003,False,0.082,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,1887827,60004,False,0.0817,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1887931,60003,False,0.0816,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1887982,60002,False,0.0815,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,復元,1888078,60002,False,0.0814,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1889713,60003,False,0.0814,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1890061,60002,False,0.0813,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1890093,60003,False,0.0813,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1890179,60002,False,0.0813,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1890342,60003,False,0.0813,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1890346,60002,False,0.0813,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1890494,60002,False,0.0813,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1898554,60002,False,0.0826,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1904065,60002,False,0.0822,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1904181,60002,False,0.0823,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1904402,60002,False,0.0824,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1904451,60002,False,0.0824,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1904650,60002,False,0.0819,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,追跡,1904883,60002,False,0.082,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1909555,60002,False,0.0815,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1909782,60003,False,0.0814,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,1909844,60004,False,0.0813,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1910412,60003,False,0.0815,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1910537,60002,False,0.0815,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1910559,60003,False,0.0815,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,追跡,1910695,60002,False,0.0816,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1910781,60003,False,0.0816,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1910829,60003,False,0.0816,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1911117,60002,False,0.0817,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1911133,60002,False,0.0817,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1911330,60003,False,0.0818,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,認証,1913140,60002,False,0.0823,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1913386,60003,False,0.0822,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1913431,60002,False,0.0823,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,1913441,60002,False,0.0823,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1913451,60003,False,0.0824,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1913732,60002,False,0.0824,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,1914500,60002,False,0.0828,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1914512,60003,False,0.0828,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,追跡,1915525,60002,False,0.0828,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1928104,60002,False,0.0832,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1928121,60002,False,0.0832,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1928194,60002,False,0.0832,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1928444,60002,False,0.083,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1958800,60002,False,0.0897,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1958825,60002,False,0.0897,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1959285,60002,False,0.09,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1959331,60003,False,0.09,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1959482,60002,False,0.09,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1959485,60002,False,0.09,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1959548,60002,False,0.0901,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1959813,60002,False,0.0903,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1959828,60002,False,0.0903,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1960016,60003,False,0.0905,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1960374,60002,False,0.0904,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1960488,60002,False,0.0904,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1977560,60002,False,0.0914,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1977606,60003,False,0.0914,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1977697,60002,False,0.0914,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1977743,60003,False,0.0914,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1979574,60002,False,0.0921,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1979589,60002,False,0.0922,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1979709,60002,False,0.0923,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,1979724,60002,False,0.0923,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1980228,60003,False,0.0927,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1980345,60003,False,0.0927,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,1999181,60002,False,0.0891,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1999480,60002,False,0.0885,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1999492,60003,False,0.0885,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1999806,60002,False,0.0884,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,1999814,60003,False,0.0884,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,1999873,60002,False,0.0884,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,指令,1999984,60002,False,0.0884,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,2000109,60002,False,0.0881,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2000432,60002,False,0.0878,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,追跡,2000509,60002,False,0.0878,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2000564,60002,False,0.0877,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,2003188,60002,False,0.0861,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2003280,60002,False,0.0861,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,2003387,60002,False,0.0862,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2003429,60002,False,0.0861,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2003506,60002,False,0.0861,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2004011,60002,False,0.0868,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,遮断,2004082,60002,False,0.087,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2004246,60002,False,0.0874,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2006041,60003,False,0.0943,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2006138,60003,False,0.0947,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2006291,60002,False,0.0953,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,復元,2006406,60002,False,0.0957,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2006470,60002,False,0.096,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2006524,60002,False,0.0964,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2006557,60002,False,0.0965,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2006564,60002,False,0.0965,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2006671,60002,False,0.0969,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,認証,2006863,60002,False,0.0975,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2006898,60002,False,0.0976,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2006901,60002,False,0.0976,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2006936,60002,False,0.0978,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2006954,60002,False,0.0978,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,復元,2007056,60002,False,0.0982,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2007246,60002,False,0.0991,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2007289,60002,False,0.0992,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2009243,60002,False,0.104,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2009279,60002,False,0.1041,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,2009508,60004,False,0.104,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2009602,60002,False,0.1042,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2009803,60002,False,0.1044,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2009809,60002,False,0.1044,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,2009987,60004,False,0.1045,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,2010927,60004,False,0.105,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2011674,60002,False,0.1045,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2011888,60003,False,0.1046,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2012105,60002,False,0.1051,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,2012184,60004,False,0.1054,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2012277,60002,False,0.106,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2012669,60002,False,0.1074,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2012683,60002,False,0.1075,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2013933,60002,False,0.1121,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,共有,2014068,60002,False,0.1126,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2014175,60002,False,0.1128,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2014195,60002,False,0.113,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2014429,60002,False,0.1139,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,2014547,60004,False,0.1145,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2014602,60002,False,0.1147,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2014614,60002,False,0.1147,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,認証,2014773,60002,False,0.1152,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2014864,60002,False,0.1158,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,同期,2014976,60002,False,0.1162,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2016017,60002,False,0.1202,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2017060,60002,False,0.1242,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,認証,2017157,60002,False,0.1247,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,アクセス,2017272,60004,False,0.1253,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,認証,2017370,60002,False,0.1254,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2017534,60002,False,0.1261,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,認証,2017790,60002,False,0.127,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,復元,2018024,60002,False,0.128,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,復元,2039783,60002,False,0.1322,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2040179,60003,False,0.1318,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2040206,60003,False,0.1318,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2040368,60002,False,0.1319,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2040377,60003,False,0.1318,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,設定,2040570,60002,False,0.1319,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2040711,60002,False,0.132,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2040920,60003,False,0.1319,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2048989,60002,False,0.1317,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2048997,60003,False,0.1317,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,同期,2049375,60002,False,0.1323,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2049392,60002,False,0.1323,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,同期,2049413,60002,False,0.1323,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,通信,2049538,60002,False,0.1321,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2049616,60003,False,0.1321,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,監視,2049904,60002,False,0.1322,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2050064,60003,False,0.1322,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2050278,60003,False,0.132,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,削除,2050450,60002,False,0.1319,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,確認,2050497,60002,False,0.1319,False,False,False,False,False,False,False
24000-26999,part3.zip:part3.txt,可能性,2050514,60003,False,0.1319,False,False,False,False,False,False,False
