batch,file,hit_term,hit_pos,window_len,has_seam_or_burst,whitespace_ratio,order_anomaly,proactive_event_tracker,triald,TRILogEvent,ABTest,variant,bucket
27000-28359,part3.zip:part3.txt,可能性,834982,60003,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,835158,60003,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,復元,835243,60002,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,835267,60003,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,837899,60002,False,0.1284,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,838117,60002,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,検証,838166,60002,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,838195,60002,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,838246,60003,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,退避,838286,60002,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,同期,838307,60002,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,838398,60004,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,838425,60002,False,0.1285,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,841419,60002,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,841457,60002,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,841476,60002,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,841527,60003,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,841716,60002,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,841731,60003,False,0.1286,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,842005,60002,False,0.1281,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,842137,60002,False,0.1281,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,842157,60003,False,0.128,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,842218,60002,False,0.128,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,842333,60002,False,0.1279,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,842579,60002,False,0.1275,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,842614,60002,False,0.1276,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,842730,60002,False,0.1275,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,842747,60002,False,0.1275,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,847426,60002,False,0.1259,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,847789,60002,False,0.1258,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,847907,60003,False,0.1258,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,848128,60002,False,0.1254,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,848267,60002,False,0.1251,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,848339,60002,False,0.1249,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,検証,848499,60002,False,0.1245,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,848590,60003,False,0.1244,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,848726,60002,False,0.1241,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,848898,60002,False,0.1238,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,848924,60002,False,0.1237,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,検証,848965,60002,False,0.1236,False,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,854702,60003,False,0.1221,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,854830,60002,False,0.122,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,855984,60002,False,0.1215,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,856026,60002,False,0.1214,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,856029,60002,False,0.1214,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,856287,60002,False,0.1214,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,856295,60003,False,0.1214,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,856318,60002,False,0.1214,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,856335,60002,False,0.1214,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,856547,60002,False,0.1214,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,856892,60002,False,0.1212,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,856917,60002,False,0.1211,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,856945,60002,False,0.1211,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,856972,60003,False,0.1211,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,857006,60002,False,0.1211,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,検証,857088,60002,False,0.121,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,857104,60002,False,0.121,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,857135,60002,False,0.121,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,857185,60003,False,0.121,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,857315,60002,False,0.121,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,857432,60003,False,0.121,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,857491,60003,False,0.121,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,857587,60002,False,0.1209,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,857624,60003,False,0.1209,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,857791,60002,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,857863,60002,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,遮断,857866,60002,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,復元,857893,60002,False,0.1207,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,復元,857912,60002,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,860048,60002,False,0.1204,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,860105,60002,False,0.1204,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,860283,60002,False,0.1207,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,860380,60002,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,860404,60003,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,860456,60002,False,0.1209,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,860563,60003,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,860766,60002,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,860870,60003,False,0.1208,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,861184,60002,False,0.1205,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,861414,60004,False,0.1202,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,863096,60003,False,0.12,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,863339,60002,False,0.1201,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,863470,60002,False,0.1202,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,863687,60002,False,0.1206,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,863698,60003,False,0.1206,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,863916,60002,False,0.1206,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,863989,60002,False,0.1205,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,864001,60002,False,0.1205,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,追跡,864094,60002,False,0.1205,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,864241,60002,False,0.1205,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,監視,864339,60002,False,0.1206,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,通信,864360,60002,False,0.1206,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認証,867095,60002,False,0.1206,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,867127,60002,False,0.1206,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,867326,60004,False,0.1204,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,867369,60002,False,0.1204,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,867409,60002,False,0.1203,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,867549,60002,False,0.1197,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,867616,60002,False,0.1194,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,867628,60002,False,0.1194,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認証,867682,60002,False,0.1193,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認証,867872,60002,False,0.119,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,867882,60002,False,0.119,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,868101,60002,False,0.1187,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,868104,60002,False,0.1187,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,868219,60004,False,0.1186,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,869107,60002,False,0.1184,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,870000,60004,False,0.116,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,認証,870086,60002,False,0.1157,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,設定,870153,60002,False,0.1153,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,870217,60002,False,0.1148,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,870893,60002,False,0.1138,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,870909,60002,False,0.1137,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,871052,60002,False,0.1138,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,872744,60002,False,0.1141,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,872807,60002,False,0.1141,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,確認,872930,60002,False,0.1141,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,872952,60002,False,0.1143,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,削除,873139,60002,False,0.115,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,アクセス,874524,60004,False,0.1112,True,False,False,False,False,False,False
27000-28359,part3.zip:part3.txt,可能性,881427,60003,False,0.095,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,881505,60002,False,0.0946,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,881574,60003,False,0.0942,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,881591,60002,False,0.0941,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,881650,60002,False,0.0936,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,881719,60002,False,0.0931,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,881873,60003,False,0.092,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,881948,60004,False,0.0917,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,882150,60002,False,0.0903,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,882179,60002,False,0.0902,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,882386,60004,False,0.0888,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,882474,60003,False,0.0881,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,882621,60002,False,0.0871,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,882629,60002,False,0.0871,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,882666,60002,False,0.0868,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,882938,60002,False,0.0849,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,883002,60004,False,0.0845,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,889837,60002,False,0.0748,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,889871,60002,False,0.0748,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,889879,60003,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,889917,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,889935,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,889973,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,889982,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,889991,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,890003,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890019,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,890030,60002,False,0.0747,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,認証,890069,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,認証,890086,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890122,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,890214,60002,False,0.0745,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,監視,890257,60002,False,0.0744,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,890281,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890362,60002,False,0.0744,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890396,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890453,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890486,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,890518,60003,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,890652,60003,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890732,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,890751,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890770,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890800,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,890826,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,893453,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,893492,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,893498,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,893641,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,893672,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,893677,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,893887,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,893894,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,893999,60003,False,0.0739,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,894080,60002,False,0.0738,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,894109,60003,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,894158,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,復元,894223,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,894303,60002,False,0.0735,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,位置情報,896192,60004,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,監視,896267,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,896730,60002,False,0.0737,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,896741,60002,False,0.0737,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,896800,60002,False,0.0737,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,896976,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,897010,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,897033,60002,False,0.0737,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,897052,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,復元,897076,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,897153,60002,False,0.0735,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,899325,60002,False,0.0731,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,899382,60002,False,0.0731,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,899700,60003,False,0.0733,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,899738,60002,False,0.0733,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,899938,60002,False,0.0731,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,899960,60002,False,0.073,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,900141,60002,False,0.0729,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,900154,60002,False,0.0729,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,900211,60002,False,0.0729,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,復元,900322,60002,False,0.0727,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,900346,60002,False,0.0727,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,900388,60002,False,0.0727,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,902442,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,902774,60003,False,0.072,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,902882,60002,False,0.072,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,906091,60002,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,906093,60002,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,906217,60003,False,0.0717,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,906364,60002,False,0.0717,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,906485,60002,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,906487,60002,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,906509,60002,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,906511,60002,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,906521,60002,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,906526,60003,False,0.0719,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,906651,60002,False,0.0717,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,906774,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,906825,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,906850,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,906858,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,906954,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,906968,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,906994,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,復元,907054,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,907100,60002,False,0.0718,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,907243,60002,False,0.072,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,復元,907377,60002,False,0.0721,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,907490,60002,False,0.0722,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,918547,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,918593,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,918613,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,918697,60004,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,918824,60003,False,0.0745,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,追跡,920493,60002,False,0.0745,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,920615,60002,False,0.0744,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,920639,60002,False,0.0745,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,920894,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,920981,60004,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,920988,60003,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,検証,921256,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,921273,60003,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,921520,60003,False,0.0744,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,921601,60002,False,0.0745,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,921671,60002,False,0.0745,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,921725,60003,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,921747,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,921761,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,922912,60002,False,0.0751,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,923041,60002,False,0.0751,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,設定,923062,60002,False,0.0751,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,確認,923198,60002,False,0.075,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,924364,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,924432,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,追跡,925232,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,925280,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,925628,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,925634,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,925681,60004,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,926231,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,926281,60004,False,0.0739,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,926413,60002,False,0.0739,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,927469,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,927507,60002,False,0.0736,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,928294,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,928449,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,928492,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,928517,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,928684,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,928734,60003,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,928981,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,929073,60002,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,929299,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,検証,929320,60002,False,0.0743,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,アクセス,929345,60004,False,0.0742,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,929492,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,929560,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,遮断,929566,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,削除,929596,60002,False,0.0741,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,929641,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,929711,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,929737,60002,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,可能性,929770,60003,False,0.074,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,930822,60002,False,0.0733,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,930872,60002,False,0.0733,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,931633,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,監視,931694,60002,False,0.0746,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,通信,931882,60002,False,0.0748,False,False,False,False,False,False,True
27000-28359,part3.zip:part3.txt,許可,932054,60002,False,0.0749,False,False,False,False,False,False,True
